"hod";"cod";"N";"disease";"total.cod";"total.hod";"total";"prop.cod";"prop.total"
13;"Q25";30;"Congenital malformations of great arteries";401;23278;513095;0,0748129675810474;0,0453678168760171
13;"Q26";12;"Congenital malformations of great veins";90;23278;513095;0,133333333333333;0,0453678168760171
13;"Q27";2;"Other congenital malformations of peripheral vascular system";54;23278;513095;0,037037037037037;0,0453678168760171
13;"Q28";2;"Other congenital malformations of circulatory system";55;23278;513095;0,0363636363636364;0,0453678168760171
13;"Q32";5;"Congenital malformations of trachea and bronchus";16;23278;513095;0,3125;0,0453678168760171
13;"Q33";10;"Congenital malformations of lung";219;23278;513095;0,045662100456621;0,0453678168760171
13;"Q34";2;"Other congenital malformations of respiratory system";12;23278;513095;0,166666666666667;0,0453678168760171
13;"Q39";8;"Congenital malformations of esophagus";91;23278;513095;0,0879120879120879;0,0453678168760171
13;"Q41";2;"Congenital absence, atresia, and stenosis of small intestine";86;23278;513095;0,0232558139534884;0,0453678168760171
13;"Q42";1;"Congenital absence, atresia, and stenosis of large intestine";13;23278;513095;0,0769230769230769;0,0453678168760171
13;"Q43";8;"Other congenital malformations of intestine";120;23278;513095;0,0666666666666667;0,0453678168760171
13;"Q44";5;"Congenital malformations of gallbladder, bile ducts, and liver";116;23278;513095;0,0431034482758621;0,0453678168760171
13;"Q60";8;"Renal agenesis and other reduction defects of kidney";152;23278;513095;0,0526315789473684;0,0453678168760171
13;"Q61";6;"Cystic kidney disease";155;23278;513095;0,0387096774193548;0,0453678168760171
13;"Q63";2;"Other congenital malformations of kidney";22;23278;513095;0,0909090909090909;0,0453678168760171
13;"Q67";1;"Congenital musculoskeletal deformities of head, face, spine, and chest";12;23278;513095;0,0833333333333333;0,0453678168760171
13;"Q78";1;"Other osteochondrodysplasias";31;23278;513095;0,032258064516129;0,0453678168760171
13;"Q79";13;"Congenital malformations of musculoskeletal system, not elsewhere classified";365;23278;513095;0,0356164383561644;0,0453678168760171
13;"Q81";1;"Epidermolysis bullosa";6;23278;513095;0,166666666666667;0,0453678168760171
13;"Q85";4;"Phakomatoses, not elsewhere classified";27;23278;513095;0,148148148148148;0,0453678168760171
13;"Q89";59;"Other congenital malformations, not elsewhere classified";956;23278;513095;0,0617154811715481;0,0453678168760171
13;"Q90";14;"Down's syndrome";287;23278;513095;0,0487804878048781;0,0453678168760171
13;"Q91";7;"Edwards' syndrome and Patau's syndrome";72;23278;513095;0,0972222222222222;0,0453678168760171
13;"R04";2;"Hemorrhage from respiratory passages";36;23278;513095;0,0555555555555556;0,0453678168760171
13;"R07";1;"Pain in throat and chest";10;23278;513095;0,1;0,0453678168760171
13;"R09";7;"Other symptoms and signs involving the circulatory and respiratory systems";233;23278;513095;0,0300429184549356;0,0453678168760171
13;"R10";7;"Abdominal and pelvic pain";171;23278;513095;0,0409356725146199;0,0453678168760171
13;"R11";1;"Nausea and vomiting";23;23278;513095;0,0434782608695652;0,0453678168760171
13;"R17";1;"Unspecified jaundice";6;23278;513095;0,166666666666667;0,0453678168760171
13;"R50";4;"Fever of unknown origin";203;23278;513095;0,0197044334975369;0,0453678168760171
13;"R51";1;"Headache";22;23278;513095;0,0454545454545455;0,0453678168760171
13;"R53";3;"Malaise and fatigue";28;23278;513095;0,107142857142857;0,0453678168760171
13;"R54";153;"Senility";3495;23278;513095;0,0437768240343348;0,0453678168760171
13;"R56";2;"Convulsions, not elsewhere classified";76;23278;513095;0,0263157894736842;0,0453678168760171
13;"R57";9;"Shock, not elsewhere classified";208;23278;513095;0,0432692307692308;0,0453678168760171
13;"R58";1;"Hemorrhage, not elsewhere classified";32;23278;513095;0,03125;0,0453678168760171
13;"R64";3;"Cachexia";102;23278;513095;0,0294117647058824;0,0453678168760171
13;"R68";71;"Other general symptoms and signs";1593;23278;513095;0,0445699937225361;0,0453678168760171
13;"R95";5;"Sudden infant death syndrome";323;23278;513095;0,0154798761609907;0,0453678168760171
13;"R98";26;"Unattended death";883;23278;513095;0,029445073612684;0,0453678168760171
13;"R99";79;"Other ill-defined and unspecified causes of mortality";1967;23278;513095;0,0401626842907982;0,0453678168760171
13;"V02";1;"Pedestrian injured in collision with two- or three-wheeled motor vehicle  ";34;23278;513095;0,0294117647058824;0,0453678168760171
13;"V03";13;"Pedestrian injured in collision with car, pickup truck, or van  ";315;23278;513095;0,0412698412698413;0,0453678168760171
13;"V04";5;"Pedestrian injured in collision with heavy transport vehicle or bus  ";114;23278;513095;0,043859649122807;0,0453678168760171
13;"V05";1;"Pedestrian injured in collision with railway train or railway vehicle  ";89;23278;513095;0,0112359550561798;0,0453678168760171
13;"V09";156;"Pedestrian injured in other and unspecified transport accidents";3956;23278;513095;0,0394337714863498;0,0453678168760171
13;"V13";1;"Pedal cyclist injured in collision with car, pickup truck, or van  ";68;23278;513095;0,0147058823529412;0,0453678168760171
13;"V14";1;"Pedal cyclist injured in collision with heavy transport vehicle or bus  ";16;23278;513095;0,0625;0,0453678168760171
13;"V16";1;"Pedal cyclist injured in collision with other nonmotor vehicle  ";1;23278;513095;1;0,0453678168760171
13;"V18";2;"Pedal cyclist injured in noncollision transport accident  ";51;23278;513095;0,0392156862745098;0,0453678168760171
13;"V19";7;"Pedal cyclist injured in other and unspecified transport accidents";96;23278;513095;0,0729166666666667;0,0453678168760171
13;"V22";1;"Motorcycle rider injured in collision with two- or three-wheeled motor vehicle  ";10;23278;513095;0,1;0,0453678168760171
13;"V23";2;"Motorcycle rider injured in collision with car, pickup truck, or van ";66;23278;513095;0,0303030303030303;0,0453678168760171
13;"V24";3;"Motorcycle rider injured in collision with heavy transport vehicle or bus ";25;23278;513095;0,12;0,0453678168760171
13;"V27";1;"Motorcycle rider injured in collision with fixed or stationary object ";36;23278;513095;0,0277777777777778;0,0453678168760171
13;"V28";5;"Motorcycle rider injured in noncollision transport accident ";145;23278;513095;0,0344827586206897;0,0453678168760171
13;"V29";6;"Motorcycle rider injured in other and unspecified transport accidents";285;23278;513095;0,0210526315789474;0,0453678168760171
13;"V43";3;"Car occupant injured in collision with car, pickup truck, or van";90;23278;513095;0,0333333333333333;0,0453678168760171
13;"V44";1;"Car occupant injured in collision with heavy transport vehicle or bus";49;23278;513095;0,0204081632653061;0,0453678168760171
13;"V48";13;"Car occupant injured in noncollision transport accident";616;23278;513095;0,0211038961038961;0,0453678168760171
13;"V49";61;"Car occupant injured in other and unspecified transport accidents";1938;23278;513095;0,0314757481940144;0,0453678168760171
13;"V54";2;"Occupant of pickup truck or van injured in collision with heavy transport vehicle or bus";31;23278;513095;0,0645161290322581;0,0453678168760171
13;"V57";1;"Occupant of pickup truck or van injured in collision with fixed or stationary object";17;23278;513095;0,0588235294117647;0,0453678168760171
13;"V58";4;"Occupant of pickup truck or van injured in noncollision transport accident";157;23278;513095;0,0254777070063694;0,0453678168760171
13;"V59";2;"Occupant of pickup truck or van injured in other and unspecified transport accidents";62;23278;513095;0,032258064516129;0,0453678168760171
13;"V64";1;"Occupant of heavy transport vehicle injured in collision with heavy transport vehicle or bus";9;23278;513095;0,111111111111111;0,0453678168760171
13;"V68";3;"Occupant of heavy transport vehicle injured in noncollision transport accident";40;23278;513095;0,075;0,0453678168760171
13;"V69";5;"Occupant of heavy transport vehicle injured in other and unspecified transport accidents";32;23278;513095;0,15625;0,0453678168760171
13;"V77";1;"Bus occupant injured in collision with fixed or stationary object";4;23278;513095;0,25;0,0453678168760171
13;"V79";2;"Bus occupant injured in other and unspecified transport accidents";52;23278;513095;0,0384615384615385;0,0453678168760171
13;"V80";4;"Animal-rider or occupant of animal-drawn vehicle injured in transport accident";121;23278;513095;0,0330578512396694;0,0453678168760171
13;"V81";6;"Occupant of railway train or railway vehicle injured in transport accident";24;23278;513095;0,25;0,0453678168760171
13;"V84";3;"Occupant of special vehicle mainly used in agriculture injured in transport accident";26;23278;513095;0,115384615384615;0,0453678168760171
13;"V87";82;"Traffic accident of specified type but victim's mode of transport unknown";2545;23278;513095;0,0322200392927308;0,0453678168760171
13;"V88";1;"Nontraffic accident of specified type but victim's mode of transport unknown";7;23278;513095;0,142857142857143;0,0453678168760171
13;"V89";143;"Motor- or nonmotor-vehicle accident, type of vehicle unspecified";4061;23278;513095;0,0352130017237134;0,0453678168760171
13;"V95";10;"Accident to powered aircraft causing injury to occupant";57;23278;513095;0,175438596491228;0,0453678168760171
13;"V99";1;"Unspecified transport accident";5;23278;513095;0,2;0,0453678168760171
13;"W01";1;"Fall on same level from slipping, tripping, and stumbling";31;23278;513095;0,032258064516129;0,0453678168760171
13;"W04";2;"Fall while being carried or supported by other persons";6;23278;513095;0,333333333333333;0,0453678168760171
13;"W06";1;"Fall involving bed";33;23278;513095;0,0303030303030303;0,0453678168760171
13;"W10";7;"Fall on and from stairs and steps";145;23278;513095;0,0482758620689655;0,0453678168760171
13;"W12";1;"Fall on and from scaffolding";29;23278;513095;0,0344827586206897;0,0453678168760171
13;"W13";5;"Fall from, out of, or through building or structure";200;23278;513095;0,025;0,0453678168760171
13;"W14";1;"Fall from tree";37;23278;513095;0,027027027027027;0,0453678168760171
13;"W15";1;"Fall from cliff";47;23278;513095;0,0212765957446809;0,0453678168760171
13;"W16";1;"Diving or jumping into water causing injury other than drowning or submersion";3;23278;513095;0,333333333333333;0,0453678168760171
13;"W17";18;"Other fall from one level to another";429;23278;513095;0,041958041958042;0,0453678168760171
13;"W18";21;"Other fall on same level";411;23278;513095;0,0510948905109489;0,0453678168760171
13;"W19";24;"Unspecified fall";663;23278;513095;0,0361990950226244;0,0453678168760171
13;"W20";14;"Struck by thrown, projected, or falling object";207;23278;513095;0,0676328502415459;0,0453678168760171
13;"W22";1;"Striking against or struck by other objects";17;23278;513095;0,0588235294117647;0,0453678168760171
13;"W23";2;"Caught, crushed, jammed, or pinched in or between objects";23;23278;513095;0,0869565217391304;0,0453678168760171
13;"W24";2;"Contact with lifting and transmission devices, not elsewhere classified";6;23278;513095;0,333333333333333;0,0453678168760171
13;"W25";2;"Contact with sharp glass";3;23278;513095;0,666666666666667;0,0453678168760171
13;"W26";3;"Contact with knife, sword, or dagger";86;23278;513095;0,0348837209302326;0,0453678168760171
13;"W30";1;"Contact with agricultural machinery";14;23278;513095;0,0714285714285714;0,0453678168760171
13;"W31";3;"Contact with other and unspecified machinery";44;23278;513095;0,0681818181818182;0,0453678168760171
13;"W33";2;"Rifle, shotgun, and larger firearm discharge";14;23278;513095;0,142857142857143;0,0453678168760171
13;"W34";20;"Discharge from other and unspecified firearms";459;23278;513095;0,0435729847494553;0,0453678168760171
13;"W36";1;"Explosion and rupture of gas cylinder";18;23278;513095;0,0555555555555556;0,0453678168760171
13;"W37";1;"Explosion and rupture of pressurized tire, pipe, or hose";6;23278;513095;0,166666666666667;0,0453678168760171
13;"W38";2;"Explosion and rupture of other specified pressurized devices";6;23278;513095;0,333333333333333;0,0453678168760171
13;"W39";1;"Discharge of firework";13;23278;513095;0,0769230769230769;0,0453678168760171
13;"W40";4;"Explosion of other materials";39;23278;513095;0,102564102564103;0,0453678168760171
13;"W45";1;"Foreign body or object entering through skin";3;23278;513095;0,333333333333333;0,0453678168760171
13;"W52";1;"Crushed, pushed, or stepped on by crowd or human stampede";3;23278;513095;0,333333333333333;0,0453678168760171
13;"W55";5;"Bitten or struck by other mammals";63;23278;513095;0,0793650793650794;0,0453678168760171
13;"W67";3;"Drowning and submersion while in swimming pool";27;23278;513095;0,111111111111111;0,0453678168760171
13;"W69";35;"Drowning and submersion while in natural water";469;23278;513095;0,0746268656716418;0,0453678168760171
13;"W70";10;"Drowning and submersion following fall into natural water";143;23278;513095;0,0699300699300699;0,0453678168760171
13;"W73";19;"Other specified drowning and submersion";303;23278;513095;0,0627062706270627;0,0453678168760171
13;"W74";94;"Unspecified drowning and submersion";1283;23278;513095;0,0732657833203429;0,0453678168760171
13;"W76";21;"Other accidental hanging and strangulation";355;23278;513095;0,0591549295774648;0,0453678168760171
13;"W77";4;"Threat to breathing due to cave-in, falling earth, and other substances";49;23278;513095;0,0816326530612245;0,0453678168760171
13;"W78";25;"Inhalation of gastric contents";606;23278;513095;0,0412541254125413;0,0453678168760171
13;"W79";15;"Inhalation and ingestion of food causing obstruction of respiratory tract";250;23278;513095;0,06;0,0453678168760171
13;"W80";6;"Inhalation and ingestion of other objects causing obstruction of respiratory tract";79;23278;513095;0,0759493670886076;0,0453678168760171
13;"W84";20;"Unspecified threat to breathing";620;23278;513095;0,032258064516129;0,0453678168760171
13;"W85";8;"Exposure to electric transmission lines";77;23278;513095;0,103896103896104;0,0453678168760171
13;"W86";1;"Exposure to other specified electric current";10;23278;513095;0,1;0,0453678168760171
13;"W87";36;"Exposure to unspecified electric current";456;23278;513095;0,0789473684210526;0,0453678168760171
13;"X02";1;"Exposure to controlled fire in building or structure";7;23278;513095;0,142857142857143;0,0453678168760171
13;"X09";22;"Exposure to unspecified smoke, fire, and flames";540;23278;513095;0,0407407407407407;0,0453678168760171
13;"X11";1;"Contact with hot tap water";5;23278;513095;0,2;0,0453678168760171
13;"X20";3;"Contact with venomous snakes and lizards";31;23278;513095;0,0967741935483871;0,0453678168760171
13;"X21";1;"Contact with venomous spiders";20;23278;513095;0,05;0,0453678168760171
13;"X22";1;"Contact with scorpions";35;23278;513095;0,0285714285714286;0,0453678168760171
13;"X23";6;"Contact with hornets, wasps, and bees";86;23278;513095;0,0697674418604651;0,0453678168760171
13;"X27";1;"Contact with other specified venomous animals";1;23278;513095;1;0,0453678168760171
13;"X30";1;"Exposure to excessive natural heat";32;23278;513095;0,03125;0,0453678168760171
13;"X31";1;"Exposure to excessive natural cold";40;23278;513095;0,025;0,0453678168760171
13;"X33";1;"Victim of lightning";97;23278;513095;0,0103092783505155;0,0453678168760171
13;"X41";1;"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism, and psychotropic drugs, not elsewhere classified";11;23278;513095;0,0909090909090909;0,0453678168760171
13;"X42";2;"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified";55;23278;513095;0,0363636363636364;0,0453678168760171
13;"X44";7;"Accidental poisoning by and exposure to other and unspecified drugs, medicaments, and biological substances";107;23278;513095;0,0654205607476635;0,0453678168760171
13;"X45";11;"Accidental poisoning by and exposure to alcohol";370;23278;513095;0,0297297297297297;0,0453678168760171
13;"X47";8;"Accidental poisoning by and exposure to other gases and vapors";180;23278;513095;0,0444444444444444;0,0453678168760171
